ID_RSSD_SUCCESSOR,TRNSFM_CD,DT_TRANS
18854,"Failure, Government Assistance Provided",1
18863,"Failure, Government Assistance Provided",1
18890,Charter Discontinued (Merger or Purchase & Assumption),1
19356,Charter Discontinued (Merger or Purchase & Assumption),1
19356,"Failure, Government Assistance Provided",1
19365,"Failure, Government Assistance Provided",1
19495,Charter Discontinued (Merger or Purchase & Assumption),1
19749,"Failure, Government Assistance Provided",1
19860,Charter Discontinued (Merger or Purchase & Assumption),1
19879,Charter Discontinued (Merger or Purchase & Assumption),1
19945,Charter Discontinued (Merger or Purchase & Assumption),1
21676,Charter Discontinued (Merger or Purchase & Assumption),1
19963,Charter Discontinued (Merger or Purchase & Assumption),1
19972,Charter Discontinued (Merger or Purchase & Assumption),1
20053,Charter Retained (Merger or Purchase & Assumption),1
20071,Charter Discontinued (Merger or Purchase & Assumption),1
20110,Charter Discontinued (Merger or Purchase & Assumption),1
20558,Charter Discontinued (Merger or Purchase & Assumption),1
20893,Charter Discontinued (Merger or Purchase & Assumption),1
20950,Charter Discontinued (Merger or Purchase & Assumption),1
20950,"Failure, Government Assistance Provided",1
21014,Charter Discontinued (Merger or Purchase & Assumption),1
21359,Charter Discontinued (Merger or Purchase & Assumption),1
26073,Charter Discontinued (Merger or Purchase & Assumption),1
26091,Charter Discontinued (Merger or Purchase & Assumption),1
26103,"Failure, Government Assistance Provided",1
30472,Charter Discontinued (Merger or Purchase & Assumption),1
29289,Charter Discontinued (Merger or Purchase & Assumption),1
29636,"Failure, Government Assistance Provided",1
29681,Charter Discontinued (Merger or Purchase & Assumption),1
29971,"Failure, Government Assistance Provided",1
29999,Charter Discontinued (Merger or Purchase & Assumption),1
30070,Charter Discontinued (Merger or Purchase & Assumption),1
30155,Charter Discontinued (Merger or Purchase & Assumption),1
30221,Charter Discontinued (Merger or Purchase & Assumption),1
30258,Charter Discontinued (Merger or Purchase & Assumption),1
30258,"Failure, Government Assistance Provided",1
30454,Charter Discontinued (Merger or Purchase & Assumption),1
30502,"Failure, Government Assistance Provided",1
29065,Charter Discontinued (Merger or Purchase & Assumption),1
30632,Charter Discontinued (Merger or Purchase & Assumption),1
30799,Charter Discontinued (Merger or Purchase & Assumption),1
30810,Charter Discontinued (Merger or Purchase & Assumption),1
31255,Charter Discontinued (Merger or Purchase & Assumption),1
31303,Charter Discontinued (Merger or Purchase & Assumption),1
31394,Charter Discontinued (Merger or Purchase & Assumption),1
31415,"Failure, Government Assistance Provided",1
31479,Charter Discontinued (Merger or Purchase & Assumption),1
31693,Charter Discontinued (Merger or Purchase & Assumption),1
31853,Charter Discontinued (Merger or Purchase & Assumption),1
32092,Charter Discontinued (Merger or Purchase & Assumption),1
29104,Sale of Assets,1
28684,Charter Discontinued (Merger or Purchase & Assumption),1
26185,Charter Discontinued (Merger or Purchase & Assumption),1
26998,"Failure, Government Assistance Provided",1
26233,Charter Discontinued (Merger or Purchase & Assumption),1
26242,Charter Discontinued (Merger or Purchase & Assumption),1
26390,"Failure, Government Assistance Provided",1
26439,Charter Discontinued (Merger or Purchase & Assumption),1
26448,Charter Discontinued (Merger or Purchase & Assumption),1
26523,Charter Discontinued (Merger or Purchase & Assumption),1
26523,"Failure, Government Assistance Provided",1
26578,Charter Discontinued (Merger or Purchase & Assumption),1
26608,Charter Discontinued (Merger or Purchase & Assumption),1
26859,Charter Discontinued (Merger or Purchase & Assumption),1
26970,"Failure, Government Assistance Provided",1
27070,Charter Discontinued (Merger or Purchase & Assumption),1
28648,Charter Discontinued (Merger or Purchase & Assumption),1
27267,"Failure, Government Assistance Provided",1
27614,Charter Discontinued (Merger or Purchase & Assumption),1
27847,Charter Discontinued (Merger or Purchase & Assumption),1
27847,"Failure, Government Assistance Provided",1
27931,"Failure, Government Assistance Provided",1
28013,"Failure, Government Assistance Provided",1
28152,Charter Discontinued (Merger or Purchase & Assumption),1
28255,Charter Discontinued (Merger or Purchase & Assumption),1
28349,Charter Discontinued (Merger or Purchase & Assumption),1
28479,Charter Discontinued (Merger or Purchase & Assumption),1
28497,Charter Discontinued (Merger or Purchase & Assumption),1
18797,Charter Discontinued (Merger or Purchase & Assumption),1
18395,Charter Discontinued (Merger or Purchase & Assumption),1
18292,Charter Discontinued (Merger or Purchase & Assumption),1
6972,Charter Discontinued (Merger or Purchase & Assumption),1
4679,Charter Discontinued (Merger or Purchase & Assumption),1
5171,Charter Discontinued (Merger or Purchase & Assumption),1
5238,Charter Discontinued (Merger or Purchase & Assumption),1
5564,Charter Discontinued (Merger or Purchase & Assumption),1
5676,"Failure, Government Assistance Provided",1
5751,Charter Discontinued (Merger or Purchase & Assumption),1
5890,Charter Discontinued (Merger or Purchase & Assumption),1
6093,Charter Discontinued (Merger or Purchase & Assumption),1
6178,Charter Discontinued (Merger or Purchase & Assumption),1
6187,Charter Discontinued (Merger or Purchase & Assumption),1
6329,Charter Discontinued (Merger or Purchase & Assumption),1
7036,"Failure, Government Assistance Provided",1
4482,Charter Discontinued (Merger or Purchase & Assumption),1
7045,Charter Discontinued (Merger or Purchase & Assumption),1
7184,Charter Discontinued (Merger or Purchase & Assumption),1
7193,Charter Discontinued (Merger or Purchase & Assumption),1
7193,"Failure, Government Assistance Provided",1
7278,Charter Discontinued (Merger or Purchase & Assumption),1
7353,Charter Discontinued (Merger or Purchase & Assumption),1
7997,Charter Discontinued (Merger or Purchase & Assumption),1
8060,Charter Discontinued (Merger or Purchase & Assumption),1
8471,Charter Discontinued (Merger or Purchase & Assumption),1
9807,Charter Discontinued (Merger or Purchase & Assumption),1
9870,Charter Discontinued (Merger or Purchase & Assumption),1
4558,Charter Discontinued (Merger or Purchase & Assumption),1
4455,Charter Discontinued (Merger or Purchase & Assumption),1
9889,Charter Discontinued (Merger or Purchase & Assumption),1
1856,"Failure, Government Assistance Provided",1
608,"Failure, Government Assistance Provided",1
952,"Failure, Government Assistance Provided",1
989,Charter Discontinued (Merger or Purchase & Assumption),1
998,Charter Discontinued (Merger or Purchase & Assumption),1
1098,Charter Discontinued (Merger or Purchase & Assumption),1
1472,"Failure, Government Assistance Provided",1
1650,Charter Discontinued (Merger or Purchase & Assumption),1
1744,Charter Discontinued (Merger or Purchase & Assumption),1
1829,Charter Discontinued (Merger or Purchase & Assumption),1
1829,"Failure, Government Assistance Provided",1
1856,Charter Discontinued (Merger or Purchase & Assumption),1
2291,Charter Discontinued (Merger or Purchase & Assumption),1
4268,"Failure, Government Assistance Provided",1
2394,Charter Discontinued (Merger or Purchase & Assumption),1
2488,Charter Discontinued (Merger or Purchase & Assumption),1
2572,Charter Discontinued (Merger or Purchase & Assumption),1
2732,"Failure, Government Assistance Provided",1
3177,Charter Discontinued (Merger or Purchase & Assumption),1
3533,"Failure, Government Assistance Provided",1
3850,"Failure, Government Assistance Provided",1
3953,Charter Discontinued (Merger or Purchase & Assumption),1
3953,"Failure, Government Assistance Provided",1
3980,Charter Discontinued (Merger or Purchase & Assumption),1
4156,Charter Discontinued (Merger or Purchase & Assumption),1
9870,Split,1
10278,Charter Discontinued (Merger or Purchase & Assumption),1
18126,"Failure, Government Assistance Provided",1
16560,"Failure, Government Assistance Provided",1
13859,Charter Discontinued (Merger or Purchase & Assumption),1
13998,Charter Discontinued (Merger or Purchase & Assumption),1
14052,Charter Discontinued (Merger or Purchase & Assumption),1
14258,Charter Discontinued (Merger or Purchase & Assumption),1
14511,Charter Discontinued (Merger or Purchase & Assumption),1
14575,Charter Discontinued (Merger or Purchase & Assumption),1
14593,Charter Discontinued (Merger or Purchase & Assumption),1
14753,Charter Discontinued (Merger or Purchase & Assumption),1
14865,Charter Discontinued (Merger or Purchase & Assumption),1
15871,Charter Discontinued (Merger or Purchase & Assumption),1
16083,Charter Discontinued (Merger or Purchase & Assumption),1
16579,Charter Discontinued (Merger or Purchase & Assumption),1
13372,Charter Discontinued (Merger or Purchase & Assumption),1
16999,Charter Discontinued (Merger or Purchase & Assumption),1
17062,"Failure, Government Assistance Provided",1
17147,"Failure, Government Assistance Provided",1
17156,Charter Discontinued (Merger or Purchase & Assumption),1
17240,Charter Retained (Merger or Purchase & Assumption),1
17464,"Failure, Government Assistance Provided",1
17549,Charter Discontinued (Merger or Purchase & Assumption),1
17549,"Failure, Government Assistance Provided",1
17839,Charter Discontinued (Merger or Purchase & Assumption),1
17839,"Failure, Government Assistance Provided",1
18050,Charter Discontinued (Merger or Purchase & Assumption),1
13596,Charter Discontinued (Merger or Purchase & Assumption),1
13354,"Failure, Government Assistance Provided",1
10353,"Failure, Government Assistance Provided",1
11855,Charter Discontinued (Merger or Purchase & Assumption),1
10399,Charter Discontinued (Merger or Purchase & Assumption),1
10698,Charter Discontinued (Merger or Purchase & Assumption),1
10746,Charter Discontinued (Merger or Purchase & Assumption),1
10782,Charter Discontinued (Merger or Purchase & Assumption),1
10849,Charter Discontinued (Merger or Purchase & Assumption),1
10858,Charter Discontinued (Merger or Purchase & Assumption),1
10933,Charter Discontinued (Merger or Purchase & Assumption),1
11145,Charter Discontinued (Merger or Purchase & Assumption),1
11275,Charter Discontinued (Merger or Purchase & Assumption),1
11284,Charter Discontinued (Merger or Purchase & Assumption),1
11798,Charter Discontinued (Merger or Purchase & Assumption),1
11864,"Failure, Government Assistance Provided",1
13309,"Failure, Government Assistance Provided",1
11873,Charter Discontinued (Merger or Purchase & Assumption),1
12094,Charter Discontinued (Merger or Purchase & Assumption),1
12245,Charter Discontinued (Merger or Purchase & Assumption),1
12647,Charter Discontinued (Merger or Purchase & Assumption),1
12759,Charter Discontinued (Merger or Purchase & Assumption),1
12834,"Failure, Government Assistance Provided",1
12852,"Failure, Government Assistance Provided",1
12946,"Failure, Government Assistance Provided",1
12955,Charter Discontinued (Merger or Purchase & Assumption),1
13037,Charter Discontinued (Merger or Purchase & Assumption),1
13309,Charter Discontinued (Merger or Purchase & Assumption),1
32195,Charter Discontinued (Merger or Purchase & Assumption),1
32636,Charter Discontinued (Merger or Purchase & Assumption),1
32775,Charter Discontinued (Merger or Purchase & Assumption),1
54889,Charter Discontinued (Merger or Purchase & Assumption),1
53529,Charter Discontinued (Merger or Purchase & Assumption),1
53592,Charter Discontinued (Merger or Purchase & Assumption),1
53668,Charter Discontinued (Merger or Purchase & Assumption),1
53958,"Failure, Government Assistance Provided",1
54049,Charter Discontinued (Merger or Purchase & Assumption),1
54058,Charter Discontinued (Merger or Purchase & Assumption),1
54058,"Failure, Government Assistance Provided",1
54094,Charter Discontinued (Merger or Purchase & Assumption),1
54339,Charter Discontinued (Merger or Purchase & Assumption),1
54375,"Failure, Government Assistance Provided",1
54580,Charter Discontinued (Merger or Purchase & Assumption),1
54946,Charter Discontinued (Merger or Purchase & Assumption),1
53387,Charter Discontinued (Merger or Purchase & Assumption),1
55091,Charter Discontinued (Merger or Purchase & Assumption),1
55608,Charter Discontinued (Merger or Purchase & Assumption),1
56007,"Failure, Government Assistance Provided",1
56351,"Failure, Government Assistance Provided",1
56472,Charter Discontinued (Merger or Purchase & Assumption),1
56472,"Failure, Government Assistance Provided",1
56726,Charter Discontinued (Merger or Purchase & Assumption),1
56780,Charter Discontinued (Merger or Purchase & Assumption),1
56892,Charter Discontinued (Merger or Purchase & Assumption),1
56959,Charter Discontinued (Merger or Purchase & Assumption),1
